"1022","1756","Jurisdições e precedências (queixas, conflitos, recursos e dúvidas)","26/01/1756","23/01/1755","Governador e capitão general de Minas GeraisBispo de Mariana","Ordem","","546","Governador e Capitão General de Minas Gerais","Não","Ordem de igual teor","","2","","Consulta","FazendaCoroa","Livro de Registro de Cartas régias, provisões e outras ordens para Minas Gerais, Códice 242 (1753-1782), p. 24","Capitania","José Antônio Freire de Andrade ","Para o Governador das Minas GeraisDom José etc. Faço Saber a vós José Antônio Freire de Andrade Governador interino das Minas gerais que havendo visto a conta que me destes em carta de 23 de janeiro do ano próximo passado a respeito do que vos escrevera o Bispo dessa capitania sobre a concordata que os advogados dos auditórios e agente de causas da Cidade de mariana fizeram  de não advogar mais nem requerer no juízo eclesiástico dela enquanto o doutor José dos Santos, vigário geral da mesma cidade, exercer esta ocupação debaixo da pena os advogados de duzentos oitavas de ouro e os agentes [de cem] aplicadas para as obras da Senhora Santa Luzia, cuja concordata foi julgada por sentença do juiz de fora da Cidade Silverio Teixeira; e vendo também o que sobre esta matéria responderam os procuradores da minha Fazenda e Coroa e que esta pertubativa e estranha convenção se faz digna de castigo Sou servido ordenar-vos por resolução de 19 do corrente tomada em Consulta do meu Conselho Ultramarino, mandeis prender na cadeia pública de Vila Rica a todos os que assinaram a dita concordata, estando assim presos debaixo de chave por tempo de dois meses, e os mandareis a vossa presença quando forem soltos da cadeia, para os advertires que não tornem a concorrer para semelhantes ordens, porque serão castigados como merecem e não com a suavidade que agora pratico com eles; e vos informareis de quem foi o cabeça deste excesso e o fareis sair da cidade de Mariana para uma das comarcas do Sabará ou Rio das Mortes, ordenando-vos outrossim chameis a vossa presença o dito juiz de fora, e o repreendas da mesma parte de haver julgado por sentença a referida concordada, dando-me conta de como foram executadas estas ordens. El Rey Nosso senhor Mandou pelos conselheiros de seu Conselho Ultramarino abaixo assinados e se passou por duas vias. Caetano Ricardo da Silva fez em Lisboa a 26 de janeiro de 1756.","Tejuco","Resolução","Governador"
"1023","1756","Governança camarária (despesas, propinas e glozas)","27/01/1756","22/12/1753","Ouvidor Geral de Vila Rica","Ordem","","547","Ouvidor Geral da Comarca de Vila Rica","SD","Não","","1","Sim","Consulta","FazendaCoroa","Livro de Registro de Cartas régias, provisões e outras ordens para Minas Gerais, Códice 242 (1753-1782), p. 25","Capitania","Francisco Ângelo Leitão","Ouvidor de Vila RicaSobre a conta de 22 dezembro de 1753 ordenados que achou pagarem-se por estilo pelos rendimentos da câmara da cidade de Mariana e vão os documentos que se acusam.Resolução de 27/01/1756.Procuradores régios","Vila Rica","Resolução","Ouvidor de Comarca"
"1026","1756","Administração Diamantina (contratos, cofre, administração)","02/02/1756","09/05/1755","Provedor da Fazenda Real de Minas Gerais","","","549","Provedor da Fazenda Real","SD","Não","","1","Sim","Consulta","Fazenda","Livro de Registro de Cartas régias, provisões e outras ordens para Minas Gerais, Códice 242 (1753-1782), p. 27","Capitania","Provedor da Fazenda Real","ProvedorParticipa a resolução de 27 de janeiro de 1756: O provedor da Fazenda Real das Minas Gerais da conta de haver assistido por aquela provedoria na forma da ordem de Sua Majestade com cinquenta mil cruzados aos caixas do atual contratador dos diamantes e vai a cópia da Letra que se acusa.05/02/1756","Vila Rica","Resolução","Provedor da Fazenda Real"
"1028","1756","Quilombos, gentios, escravos, forros, ""vadios"" (queixas e arbítrios)","10/02/1756","30/04/1755","Juiz de Fora","Ordem","","550","Juiz de Fora","SD","Não","","1","Sim","Consulta","FazendaCoroa","Livro de Registro de Cartas régias, provisões e outras ordens para Minas Gerais, Códice 242 (1753-1782), p. 34","Capitania","Juiz de Fora","Sobre a conta que dá o Juiz de Fora da cidade de Mariana do que obrou com uns negros escravos dos mineiros do morro de Santa Anna pelo roubo que fizeram a um passageiro.","Mariana","Resolução","Juiz de Fora"
"1030","1756","Contos e moedas (administração, remessas, circulação e arbítrios)","13/02/1756","","Provedor da Fazenda Real de Minas Gerais","Ordem","","","Sem indicação","SD","Não","","1","Não se aplica","Consulta","","Livro de Registro de Cartas régias, provisões e outras ordens para Minas Gerais, Códice 242 (1753-1782), p.  28","Capitania","","Para o provedorPor ser conveniente ao real serviço Ordem para recensear as contas dos oficiais de recebimento da fazenda.Por resolução de 27/01/175613/02/1756","Não se aplica","Resolução","Não especificada"
"1037","1753","Jurisdições e precedências (queixas, conflitos, recursos e dúvidas)","18/05/1753","15/08/1752","Desembargador da Relação ","Ordem","","555","Intendente do Rio das MortesGovernador e Capitão General de Minas GeraisOficiais da câmara de São JoséJuiz ordinário de São João del Rey","Não","Não","Sim","1","","Consulta","CoroaFazenda","Registo de Cartas Régias, Provisões e outras ordens para o Rio de Janeiro, do Conselho Ultramarino, Códice 229, p. 239","Outras capitanias","Manoel Caetano Monteiro","Dom José etc. Faço saber a vós Ignácio da Cunha de Toar, Desembargador da Relação do Rio de Janeiro, e em vossa falta ou impedimento ao Desembargador Manoel da Fonseca Brandão que vendo o que me expuseram o Bacharel Manoel José Correa e Alvarenga e Ilário Nunes da Matta Tranto contra o bacharel José de Sousa Monteiro ouvidor atual da Comarca do Rio das Mortes na representação e capítulos que com esta se vos enviam em que refere o mal procedimento deste Ministro para cuja desordens tem concorrido um seu criado por nome de Estevão de Barros da Costa e um advogado chamado Francisco Ferreira barradas, pedindo-me os ditos capitulantes fosse servido mandar devassar do dito ouvidor e seus [serventes?], e vendo também a conta que me deu o Intendente da mesma comarca, Manoel Caetano Monteiro, a qual com esta se vos remete com os próprios documentos nela acusados em que da mesma sorte insinuava o excesso com que o juiz ordinário da Vila de São João de El Rey Manoel Gomes Vogado na ausência do dito Ouvidor pretendeu o servir em seu lugar concorrendo para isso o mesmo Ouvidor sem atenderem as minhas ordens porque mando que os Intendentes Letrados donde não haja juízes de fora sirvam de Ouvidores de que procedeu prender o mesmo Intendente ao dito juiz ordinário por lhe embaraçar a posse e desobedecer as minhas ordens sucedendo nessa ocasião haver na casa da Câmara uma sublevação de que o outro juiz ordinário da mesma vila Rodrigo Ferreira Lobo tirara devassa de que também se vos remete o treslado com a sua própria carta da mesma sorte as que me escreveram o Governador interino das Minas José Antônio Freire de Andrade, e os oficiais da câmara da Vila de São José sobre este particular, no qual sendo ouvidos os Procuradores de minha Fazenda e coroa. Sou servido ordenar-vos por resolução de 17 de abril do presente ano tomada em Consulta do meu Conselho Ultramarino que depositando nessa cidade os ditos capitulantes Manoel José Correia Alvarenga e Ilário Nunes da Matta Trant a quantia de 3 mil cruzados vades logo conhecer dos ditos capítulos e do mais conteúdo nos ditos papéis, e tanto que chegares a dita Comarca do Rio das Mortes fareis sair dela com toda a segurança para o Rio de Janeiro ao dito Ouvidor José de Souza Monteiro, ficando o Intendente servindo em seu lugar, e o dito Ouvidor conservará com a mesma segurança na cidade do mesmo Rio ficando no vosso arbítrio a forma em que o deveis segurar até que achando que na maior ou mais importante se provam as culpas de que se trata particular e secretissimamente avisais ao Chanceler da Relação da dita cidade para mandar recolher o dito ouvidor a prisão e ser mandado a cadeia do Limoeiro com a devassa, e a vossa conta, e necessitando vós de alguma pronta providência a pedireis a Mesa do Paço da dita Relação que me dará conta do que determinar sobre esta matéria e posto que o criado do dito Ouvidor Estevão de Barros da Costa, e o advogado Francisco Ferreira Barradas deviam ser logo presos, e remetidos a cadeia da Relação do Rio de Janeiro para de lá virem para o Limoeiro com a devassa, porque das testemunhas, e documentos juntos resulta o que basta para este procedimento, contudo este se deixa a vosso arbítrio declarando-vos que façais sequestro aos que pronunciares não só para satisfação das despesas das devassas mas para se restituir aos prejudicados o que injustamente se lhes extorquiu. Também se vos declara que os capitulantes hão de estar fora da dita Comarca do Rio das Mortes enquanto durar as devassas para a qual nomeareis escrivão em todo o tempo que durar esta diligência vencereis os ordenados e emolumentos que tivereis do vosso lugar de Desembargador, e do primeiro dia que principiares e último em que acabares vencereis quatro oitavas de ouro, cuja despesa há de sair dos bens dos culpados: o dito escrivão vencerá por dia mil e duzentas, reis a bem da escrita, e mil e seiscentos reis nos dias de jornada; aos homens da vara que não é preciso que vão convosco do rio podereis determinar o ordenado não passando de quatro contos réis por dia. Podereis servir-vos do meirinho do geral da dita Vila de São João del Rey, mas quando considereis algum inconveniente, então nomeareis outro com o salário de mil e seiscentos réis por dias e indo também as despesas destes ofícios dos bens dos ditos culpados. El Rey Nosso Senhor o mandou pelos conselheiros de seu Conselho Ultramarino abaixo assinados e se passou por duas vias. Pedro José Correia a fez em Lisboa a 18 de maio de 1753. O secretário Joaquim Miguel, Baculhao, Costa.","São João del Rey","Resolução","Intendente, juiz ordinário, governador"
"1038","1753","Comissões; suspeições; admissões; avocação e/ou remessa de autos; apelações e agravos ordinários","22/05/1753","01/03/1752","Desembargador da Relação ","Ordem","","556","Sem indicação","Não","Não","","1","Sim","Consulta","FazendaCoroa","Registo de Cartas Régias, Provisões e outras ordens para o Rio de Janeiro, do Conselho Ultramarino, Códice 229, p. 242","Outras capitanias","Capitão Heitor de Sá Sotomaior, João Francisco Grilo e outros, moradores na Vila de São João Del Rei","Para o Desembargador Ignácio da Cunha de ToarDom José, etc. Faço saber a vós Ignácio da Cunha de Toar Desembargador da relação do Rio de janeiro, e em vossa falta ou impedimento ao Desembargador Manoel da Fonseca Brandão ou ao desembargador que se nomear na de ambos para ir à comarca do Rio das Mortes que o capitão Heitor de Sá Sottomaior e outros moradores na cidade de São João del Rey me fizeram a petição de que com esta se vos remete cópia [...] na qual se queixam de se lhes tirarem violentamente por forma de assuada uma terras e águas minerais, lavra aberta e antiga em que estavam de posse por si e seus antecessores desde o ano de 1741 no distrito de Campanha do Rio Verde junto ao Rio Sapucaí, e dos desordenados procedimentos que o Ouvidor atual da dita comarca [...] praticou na devassa que tirou deste insulto mandando despoticamente soltar -se [alguns] deles que tinham sido presos por ordem do Governador, e repartindo finalmente as ditas terras pelos ditames de seu interesse, pelo que me pediam fosse servido mandar a paragem da contenda a tirar segunda devassa do referido caso a custa deles suplicantes para o que faziam o depósito necessário e visto o seu requerimento sobre o que foram ouvidos os Procuradores da fazenda e Coroa. Sou servido ordenar-vos por resolução de 19 do corrente tomada em Consulta [...] que quando dores conhece dos excessos do Ouvidor José de Souza Monteiro averigueis a matéria da petição, e achando que é como os suplicantes dizem procedais a nova devassa pronunciando e prendendo os culpados [...]. Lisboa, 22 de maio de 1753. O secretário Joaquim Miguel, Carvalho, Bacalhao.__________________________________________[ant. 1753, Janeiro, 30]REQUERIMENTO do capitão Heitor de Sá Sotomaior, João Francisco Grilo e outros, moradores na Vila de São João Del Rei, distrito da Comarca do Rio das Mortes, pedindo que se lhes nomeie por juiz de todas as suas causas o desembargador da referida Comarca ou o de Vila Rica.Anexo: provisão.Nº de inventário no catálogo: 5070AHU-Minas Gerais, cx. 61, doc. 17[p.3.f]Dom José por graça de Deus Rei de Portugal e dos Algarves e dalém mar em África Senhor de Guiné etc. Faço saber a vós Governador da Capitania das Minas, que por parte do Capitão Heitor de Sá Sottomayor, João Francisco Grillo, Jeronimo da Sylva Guimarães, João Gonçalves Branco, e outros, moradores na Villa de São João del Rey se me fez a petição que por cópia com esta se vos envia; na qual expendem o levante que o povo ali fizera contra eles, aclamando um intruso guardamor para lhe repartir as terras minerais que possuíam por legítimos títulos, cujos cabeças de motim sendo presos por ordem desse governo, o Ouvidor da Comarca os soltara, e favorecia de sorte, que se viam eles suplicantes precisados a recorrerem a mim: pedindo-me lhe fizesse mercê nomear-lhe para juiz de todas as suas causas, e dependências, cíveis, e crimes, novas, e velhas, ou ao Dr. Intendente da Comarca; ou ao Dr. Ouvidor Geral de Vila Rica, e que nem um outro possa conhecer das ditas suas causas. Me pareceu ordenar-vos informeis com vosso parecer ouvindo o Ministro de letras, que entenderem ser mais conveniente para este caso. El Rei Nosso Senhor mandou pelos conselheiros do seu Conselho Ultramarino abaixo assinados, e se passou por duas vias. Theodozio de Cabellos Pereira o fez em Lisboa a dezessete de maio de mil setecentos, e cinquenta e três.  O secretário Joaquim Miguel Lopes de Lavre a fez escrever.Fernando Jozé Marquez BacalhouAntónio Lopes da CostaNo livro de porta como ""cumpra-se""","São João del Rey","Resolução","Partes (3 ou mais indivíduos enquanto grupo restrito)"
"1043","1757","Precatórios, cartas executórias e cobranças de dividas da real fazenda","03/03/1757","","Provedor da Fazenda Real de Minas Gerais","Ordem","","","Sem indicação","SI","Não","","1","Não se aplica","ConsultaAviso","","Livro de Registro de Cartas régias, provisões e outras ordens para Minas Gerais, Códice 242 (1753-1782), p.  37","Capitania","","Provedor de MinasSobre a demora nas cobranças das dívidas.Resolução de 23/06/1756 em consulta e aviso do Secretário03/03/1757","Não se aplica","Resolução","Não especificada"
"1045","1757","Administração do oficialato (outros)","04/03/1757","26/01/1756","Governador e capitão general de Minas Gerais","Ordem","","1022","Governador e Capitão General de Minas Gerais","Não","Não","","1","Indireta","Consulta","","Livro de Registro de Cartas régias, provisões e outras ordens para Minas Gerais, Códice 242 (1753-1782), p.  38","Avulsos","governador e Capitão General de Minas Gerais","GovernadorSobre a carta de 26/01/1756 ao secretário de estado de que o escrivão da ouvidoria de Sabará Antônio Vieira brito lhe representara o que se via das suas petições e que lhe não deferira por ser contra as ordens e que se informara com o ouvidor sobre aquele ofício, ser separado.Resolução de 18/12/175604/03/1757","Vila Rica","Resolução","Governador"
"1068","1758","Embargos, suspensões, obrepção e subrepção (pedidos)","22/09/1758","","Governador e capitão general de Minas Gerais","Ordem","","564","Arrematante(s) de contrato","SD","Não","","1","Sim","Consulta","FazendaCoroa","Livro de Registro de Cartas régias, provisões e outras ordens para Minas Gerais, Códice 242 (1753-1782), p. 47, 48","Capitania","João de Souza Lisboa","Para o governadorDom José etc. Faço saber a vós Governador da Capitania das Minas Gerais que João de Souza Lisboa, contratador e administrador do Contrato dos Dízimos dessas Minas, me expôs em sua petição que eu fora servido mandar promulgar um decreto expedido em 19 de fevereiro de 1752 pelo qual concedi indulto aos mineiros para que os seus credores os não possam executar pelas suas dívidas em nada de seus bens senão tão somente na terça parte dos lucros de suas lavras, cujo decreto estava em sua devida observância, mas que os mineiros abusando da minha mercê se valiam do mesmo decreto para pagarem as dívidas  contraídas antes da sua promulgação, o que tudo era em dano de seus credores em o referido pretextos, e como ao suplicante lhe devia grande cabedal que não podia cobrar por nenhum princípio, e aos seus fiadores, e interessados no mesmo contrato, tudo vencido antes do decreto referido, em fraude do qual usavam os réus de sustentar demandas injustas, em que gastavam grande quantidade de dinheiro, recebendo por este princípio uns e outros irreparável dano no que este se evitasse, me pede fosse servido mandar declarar o dito decreto ou prover de remédio um abuso tão pernicioso, e sendo-me presente a dita súplica e ouvidos os procuradores de minha Fazenda e Coroa nesta matéria fui servido por minha real resolução de 22 de junho do corrente ano declarar para não vir mais em dúvida que o meu real decreto de 19 de fevereiro de 1752 se deve observar em comum benefício e do que resulta dos grandes serviços e novos descobertos das Minas no literal sentido expressa disposição para compreender todas as penhoras que se fizessem ou fizerem depois da publicação dele, e todas as execuções que por efeito das mesmas penhoras se intentassem, ou intentarem prosseguir ainda que umas e outras tivessem ou tenham causas de pretérito nas dívidas antecedentemente contraídas. O que se observará sem outra exceção que não seja a daqueles casos, em que os credores houvessem feito as penhoras e autuado as execuções de que somente se tratou no sobredito decreto  ao tempo da publicação dele. De que vos aviso para que fiqueis entendendo esta minha real declaração, e para que chegue a notícia de todos, e nesta conformidade se pratique o meu real decreto, mandareis registrar esta ordem na secretaria de governo e em todas as ouvidorias, e câmaras dele à margem dos registros de que se vos expediu para a observância do referido decreto. El Rey N. S. o mandou pelos conselheiros [...]. Lisboa a 22 de setembro de 1758. O secretário Joaquim Miguel a fez escrever, Andrade, Costa.","Sem especificação","Resolução","Partes (individualmente)"
"1075","1758","Circulação de moedas, ouro em pó e valores nas Casas de Fundição (queixas e arbítrios)","17/10/1758","15/11/1755","Governador e capitão general de Minas GeraisOficiais da Câmara da Vila do Príncipe","Ordem","1053","560","Oficiais da Câmara da Vila do Príncipe","Sim","Ordem de igual teor","","2","Sim","Consulta","FazendaCoroa","Livro de Registro de Cartas régias, provisões e outras ordens para Minas Gerais, Códice 242 (1753-1782), p. 51, 52","Capitania","Oficiais da Câmara da Vila do Príncipe","Governador da Câmara da Vila do Príncipe, 15/11/1755 sobre a falta de moeda provincial.Foram ouvidos os procuradores da fazenda e coroa e informação do governador de 25/06/1757Resolução de 21/06/175817/10/1758","Vila do Príncipe","Resolução","Oficiais da Câmara"
"1079","1758","Administração do oficialato (outros)","18/10/1758","11/07/1757","","Alvará de Lei","","1033","Oficiais da câmara de Sabará","Não","Geral","","1","Indireta","Consulta","FazendaCoroa","Livro de Registro de Cartas régias, provisões e outras ordens para Minas Gerais, Códice 242 (1753-1782), p.  52","Capitania","Oficiais da câmara de Sabará","Para o Governador de MinasRemete os “transtempos impressos” de dois alvarás com força de lei de 3 do corrente mês e ano; um acerca da lei de 3 de dezembro de 1750, cap. 6º, § 1; outro sobre o regimento dos emolumentos dos oficiais de justiça do Brasil acerca da obrigação que tem os carcereiros de sustentar os presos escravos e de lhes não permitir saírem da prisão sem ordem do ministro.Lisboa a 18 de outubro de 1758. EU ELREI Faço saber aos que este Alvará de Declaração, e Ampliação virem, que por quanto no Regimento, com que novissimamente regulei os emolumentos dos Ministros, e Oficiaes de Justiça do Estado do Brazil, Fui Servido ordenar, que os Carcereiros possão levar cento e vinte réis cada dia pelo sustento dos Escravos, que são prezos nas suas respectivas cadeias; e Sou informado de que os ditos Carcereiros além de reduzirem o sustento dos referidos Escravos a huma pequena porção de milho cozido, em que só fazem de gasto vinte réis, cada dia; costumão servir-se delles, mandando-os, contra a disposição das Minhas Leis, sahir das prizões, mettidos em correntes para irem aos matos, e campos buscar-lhes lenha, e capím, para venderem; seguindo-se daquella deshumanidade na falta do sustento, e da transgressão, com que fazem sahir os mesmos Escravos das cadeias, fugirem estes das correntes, e ficarem assim perdendo-os seus donos, e a Justiça sem satisfação, quando os mesmos Escravos tem commettido crimes: Mando, que logo queeste for publicado, em execução delle cada hum dos Ouvidores das respectivas Comarcas forme hum arbitramento para o sustento dos mesmos Escravos, no qual computando os generos, que servem de alimento aos mesmos Escravos, pelos preços das terras, determine as porções, que os Carcereiros hão de dar a cada hum dos sobreditos prezos, em quantidades, e qualidades certas ; quaes serão sempre impreteriveis; de tal sorte, que, faltando em concorrer com ellas os referidos Carcereiros, serão pela primeira vez suspensos por tempo de tres mezes; pela segunda, por tempo de seis mezes; e pela terceira, privados do Oficio , e inhabilitados para servirem qualquer outro de Justiça, ou Fazenda. Para que assim se observe inviolavelmente: Ordeno, que os referidos Ouvidores tirem no mez de Janeiro de cada hum anno huma exacta devassa sobre esta materia, ainda no caso, em que não haja queixas; porque, havendo-as, serão logo autuadas, para se proceder por ellas na sobredita fórma. -Nas mesmas devassas annuaes, e nas que se tirarem nos casos occurentes, se inquirirá igualmente, se os sobreditos Carcereiros ordenão ou permittem, que os Escravos sejão extrahidos das cadeias, onde forem prezos, sem ordem dos Ministros, que tiverem jurisdicção para os mandarem soltar. E achando-os por legitimas provas incursos neste crime: Mando, que sejão logo suspensos do oficio, pronunciados, prezos, e condemnados em privação dos mesmos oficios, para nelles mais não emtrarem sem nova mercê Minha, além das outras penas, que por Minhas Leis se achão estabelecidas contra os Carcereiros, que abusão da fidelidade, com que devem ter em segurança os prezos, que lhes são confiados.E este se cumprirá tão inteiramente, como nelle se contém: E quero que tenha força de Lei, e valha como Carta, posto que o seu effeito haja de durar mais de hum anno, sem embargo da Ordenação em contrario, e de quaesquer outras Leis, as quaes Hei por derogadas para este efeito sómente, como se dellas fizesse especial menção.Pelo que: Mando ao Regedor da Casa da Supplicação, ao Conselho Ultramarino, Governador da Relação e Casa do Porto, Vice-Rei do Estado do Brazil, Governadores , e Capitães Generaes de todos os Meus Dominios Ultramarinos, Desembargadores das Relações da Bahia, e Rio de Janeiro, Oficiaes, e Pessoas destes Meus Reinos, e Senhorios,que o cumprão, e guardem, e fação cumprir, e guardar tão inteiramente como nelle se declara. E Mando ao Desembargador Manoel Gomes de Carvalho, do Meu Conselho, e Chanceller Mór dos mesmos Meus Rei nos, e Senhorios, que o faça publicar na fórma costumada, e enviar os exemplares delle onde he costume, para que seja a todos notorio. E se registará em todos os lugares, em que se costumão registar semelhantes Leis; remettendo-se o Original á Torre do Tombo. Dado em Belém a 3 de Outubro de 1758. = Com a Assignatura de Sua Magestade , e a do Ministro.Regist. na Chancellaria Mór da Corte, e Reino no Livro das Leis, a fol. 111, e impr. avulso.**PEREIRA E SOUSA, Joaquim José Caetano. Esboço de hum diccionario juridico, theoretico, e practico.. v. 2, s.p.Alvará de 3 de outubro de 1758 ""se mandou que os ouvidores do Brasil, cada um na sua respectiva comarca, fizessem um arbitramento para o sustento dos escravos presos, determinando as porções, que os carcereiros deverão dar a cada um dos ditos presos, mandando tirar devassa todos os anos, de como os carcereiros o cumpriram, e se serviram dos mesmos escravos.","Sabará","Resolução","Oficiais da Câmara"
"1081","1757","Queixa ou denúncia (contra outros oficiais)","14/06/1757","14/06/1757","Desembargador da Relação ","Ordem","","570","Povos de Mariana","Não","Não","","1","Sim","Consulta","FazendaCoroa","Livro de Registro de Cartas régias, provisões e outras ordens para Minas Gerais, Códice 242 (1753-1782), p.  53","Capitania","Povos de Mariana","Dom José por graça de Deus rei de Portugal e dos Algarves d’aquem e d’além mar, em África Senhor de Guiné etc. Faço saber a vós Desembargador Manoel da Fonseca Brandão, e em vosso impedimento ao Desembargador João Cardoso de Azevedo, que na ordem que nesta ocasião se vos pede para tirares residência ao bacharel Francisco Ângelo Leitão do tempo que serviu de ouvidor da Comarca de Vila Rica se vos remetem inclusos os capítulos que contra ele ofereceram os moradores da cidade de Mariana e seu termo, queixando-se das violências com que os oprimiu o dito Ouvidor; e porque o juiz de fora que foi daquela cidade Silvério Teixeira vem envolvido nesta queixa e se acha despachado Provedor da Fazenda das Minas gerais sou servido ordenar-vos por minha real resolução de 23 de setembro do presente ano tomada em Consulta do meu Conselho Ultramarino conheceis das matérias que nos ditos capítulos tocam ao dito juiz de fora averiguando a verdade delas, e dando conta do que achares para se resolver o que Eu for servido a este respeito. El Rei etc. mandou pelos conselheiros do seu Conselho Ultramarino abaixo assinados e se passou por duas vias. José Salgado da Silva a fez em Lisboa aos 18 de outubro de 1758.[rubricas]","Mariana","Resolução","Moradores, Habitantes, Povo"
"1082","1758","Jurisdições e precedências (queixas, conflitos, recursos e dúvidas)","12/10/1758","02/07/1757","Ouvidor Geral de Vila RicaBispo de Mariana","Ordem","","571","Bispo de Mariana","Não","Ordem de igual teor","","2","Sim","Consulta","FazendaCoroa","Livro de Registro de Cartas régias, provisões e outras ordens para Minas Gerais, Códice 242 (1753-1782), p.  54, 55","Capitania","D. Frei Manuel da Cruz","Para o Ouvidor geral da Comarca de Vila Rica[Sobre a carta do Bispo acerca da testamentária...]“Sou servido ordenar-vos por minha real resolução de 23 de setembro do corrente mês e ano, tomada em Consulta do meu Conselho Ultramarino, que quando o Bispo vos peça auxílio lhe concedais na forma da lei [....]”. Pedro José Correa a fez em Lisboa a 12 de outubro de 1758.Observação: de igual teor vai para o Bispo.Para o Reverendo Bispo de Mariana[mesmo teor]Fui servido por minha real resolução de 23 de setembro do corrente mês e ano, tomada em Consulta do meu Conselho Ultramarino ordenar que no que toca a esta causa da execução da dita testamentaria, senão tome conhecimento no Juizo da Coroa de recurso algum que interponha o suplicado, e que quando peçais ao ouvidor, ou outras justiças minhas auxílio vos-lhe concedam na forma da lei. De que vos aviso para ficares entendendo o que houve por bem determinar nesta vossa representação [....]. Pedro José Correa a fez em Lisboa a 12 de outubro de 1758.","Mariana","Resolução","Bispo de Mariana"
"1083","1758","Administração do oficialato (satisfação de ordenados, soldos, etc.)","11/12/1758","","Provedor da Fazenda Real de Minas Gerais","Ordem","","572","Viúvas e orfãs","Não","Não","","1","Sim","ConsultaDecreto","CoroaFazenda","Livro de Registro de Cartas régias, provisões e outras ordens para Minas Gerais, Códice 242 (1753-1782), p. 55","Capitania","Dona Catarina de Naves","Provedor da FazendaPela real resolução de 24/10/1758 ordena pagar-se a Dona Catarina de Naves, viúva do desembargador Francisco Pereira da Costa os ordenados que competiam a seu marido.11/12/1758","Sem especificação","Resolução","Partes (individualmente)"
"1101","1760","Residências (ordem para tirar residência, remessa de autos, julgamentos)","29/07/1760","28/01/1759","Governador e capitão general de Minas GeraisOuvidor Geral de Vila Rica","Ordem","","577","Desembargador","RI","Ordem de igual teor","","2","Sim","Consulta","FazendaCoroa","Livro de Registro de Cartas régias, provisões e outras ordens para Minas Gerais, Códice 242 (1753-1782), p. 61, 62","Capitania","Manoel da Fonseca Brandão ","Para o Governador Dom José etc. Faço saber a vós [...] que por constar senão deu execução uma ordem minha expedida ao Ouvidor que foi dessa comarca Caetano da Costa Matoso para ser exterminado o Bacharel Jorge de Abreu Castelo-Branco, assistente na cidade de Mariana e advogado nos auditórios dela. Me pareceu ordenar-vos que havendo a dita ordem a façais logo executar. El Rey [...]. Lisboa a 29 de julho de 1760. O secretário Joaquim Miguel, Tavares, Soutomayor. Observação: de igual teor vai ao ouvidor da comarca.","Vila Rica","Resolução","Juiz Sindicante"
"1104","1763","Sesmarias e datas (queixumes e arbítrios)","07/05/1763","07/04/1759","","Lei","1112","1050","Oficiais da Câmara de Vila Nova da Rainha","Sim","Geral","","1","Indireta","Consulta","FazendaCoroa","Livro de Registro de Cartas régias, provisões e outras ordens para Minas Gerais, Códice 242 (1753-1782), p. 92, 93","Capitania","Oficiais da Câmara de Vila Nova da Rainha","Dom José etc. Faço saber a vós oficiais da Câmara da vila Nova da Rainha que tendo consideração ao que me representastes em carta de 07/04/1759 a opressão que sentem os povoadores assim na dificuldade de poderem demarcar-se as terras, que lhos são dadas de sesmaria  como nos exorbitantes salários, e despesas, a que são obrigados nas medições e demarcações delas; e vendo o que a este respeito informou o Conde de Bobadela [...] e respondeu os Procuradores de minha Fazenda e Coroa. Sou servido por minha real resolução de 27/11/1761, tomada em Consulta do meu Conselho Ultramarino, que essa, e as mais câmeras do Brasil proponhão anualmente aos respectivos governadores e capitães generais 3 letrados  com carta de formatura que sejam moradores dentro da mesma câmara e de boa, e são consciência  para juízes destas demarcações em primeira instância [...]. O que assim ficareis entendendo para o cumprir pela parte que vos toca, fazendo registrar também câmara esta minha real resolução para a todo tempo ter a sua inteira, e devida observância. El Rei Nosso Senhor o mandou pelos conselheiros de seu Conselho Ultramarino abaixo assinados e se passou por duas vias. Estevão Luiz Correa a fez em Lisboa, a 07 de maio de 1763. O Secretário Joaquim Miguel, Metello, Tavares.Observação: O mesmo vai a todas as câmaras do Brasil, ouvidores, Governadores e Chanceler das Relações","Vila Nova da Rainha","Resolução","Oficiais da Câmara"
"1125","1760","Militares (criação de companhias, dúvidas sobre regimentos, satisfação de soldos e fardas, etc.)","28/08/1760","06/07/1757","Governador e capitão general de Minas Gerais","Ordem","","583","Oficiais da câmara de Pitangui (por intermédio do governador)","SI","Não","","1","Sim","Consulta","","Livro de Registro de Cartas régias, provisões e outras ordens para Minas Gerais, Códice 242 (1753-1782), p. 68","Capitania","oficiais da câmara por intermédio do Governador","GovernadorSobre a conta de 06/07/1757 em cima da representação dos oficiais da câmara de Pitangui sobre criação de companhia de Ordenanças no Arraial das Onças, PitanguiConsulta de Minas, 02/06/175828/08/1760","Pitangui","Resolução","Oficiais da câmara (por intermédio do governador)"
